timestamp,track_id,status,pos_x,pos_y,vel_x,vel_y,confidence,hits,misses,age,pos_uncertainty,vel_uncertainty
1758679030.302581,1,confirmed,-0.7356080987920081,0.46399503260066793,-0.33069845503488804,-0.26167408010245147,0.10000000000000003,14,1,5.436355113983154,0.44077719092789674,1.0706093325910662
1758679030.5789828,1,confirmed,-0.756143867509593,0.3995458511786437,-0.2211514491881612,-0.24949668016842821,0.20000000000000004,15,0,5.713498830795288,0.3630967790846515,0.9460740591648354
1758679030.744899,1,confirmed,-0.7928364765680658,0.3581503089815951,-0.2211514491881612,-0.24949668016842821,2.7755575615628914e-17,15,1,5.878706932067871,0.4749930532402759,1.0560689469083246
1758679031.0252008,1,confirmed,-0.7696592864518231,0.26865621187396377,-0.09798887979460144,-0.2777828093963075,0.10000000000000003,16,0,6.1597089767456055,0.36685049432462336,0.9538947870739573
1758679031.191623,1,confirmed,-0.8065209914148638,0.16157596273272523,-0.13112456480752405,-0.37588160470476717,0.20000000000000004,17,0,6.325567007064819,0.3165680773129781,0.8968504706910672
1758679031.477261,1,confirmed,-0.8697917689701563,0.04535283297422401,-0.17720648759732024,-0.39169114655835796,0.30000000000000004,18,0,6.611750841140747,0.32898492666514884,0.9679985838114676
1758679031.643175,1,confirmed,-0.8991927743034754,-0.019634141515926302,-0.17720648759732024,-0.39169114655835796,0.10000000000000003,18,1,6.776957988739014,0.44681758602681615,1.0757510977475209
1758679031.920012,1,confirmed,-0.8326354843820727,-0.11736428482413302,0.00018963051919493323,-0.3752664326619567,0.20000000000000004,19,0,7.054443120956421,0.36411367233774194,0.9474731251313548
1758679032.082369,1,confirmed,-0.83260469652244,-0.17829145152019893,0.00018963051919493323,-0.3752664326619567,2.7755575615628914e-17,19,1,7.216140031814575,0.4729555341131106,1.0528931214408959
1758679032.367975,1,confirmed,-0.832550536925927,-0.28546976155245835,0.00018963051919493323,-0.3752664326619567,0.0,19,2,7.501798868179321,0.7325663549683095,1.3270831926052742
1758679032.42401,1,confirmed,-0.8325399109718555,-0.30649783179621615,0.00018963051919493323,-0.3752664326619567,0.0,19,3,7.558027982711792,0.7932090554119934,1.3365138261087208
1758679032.4875672,1,confirmed,-0.7518711467142738,-0.3294562723033091,0.10698671572255684,-0.3740847796271893,0.1,20,0,7.621517896652222,0.38088780936643973,0.8729378259764736
1758679032.5530958,1,confirmed,-0.7448604536752863,-0.3539695358688957,0.10698671572255684,-0.3740847796271893,0.0,20,1,7.686880111694336,0.416605072511007,0.8923970305233678
1758679032.616431,1,confirmed,-0.7380844307471557,-0.3776622628275577,0.10698671572255684,-0.3740847796271893,0.0,20,2,7.750246047973633,0.45561695961891047,0.9101995498671447
1758679032.6857421,1,confirmed,-0.7306690593050438,-0.40359050609628105,0.10698671572255684,-0.3740847796271893,0.0,20,3,7.8195600509643555,0.5024461827641069,0.9310722290914747
1758679032.747908,1,confirmed,-0.7240181257490481,-0.4268458513679476,0.10698671572255684,-0.3740847796271893,0.0,20,4,7.881753921508789,0.5475092555497355,0.9475296111122867
1758679032.81469,1,confirmed,-0.6785304026898554,-0.439122288163581,0.15721027727911743,-0.3574422068943808,0.1,21,0,7.948690891265869,0.34614187663638873,0.7240591603617831
1758679032.88008,1,confirmed,-0.6682504428447996,-0.46249538817585656,0.15721027727911743,-0.3574422068943808,0.0,21,1,8.013865947723389,0.3776464502861421,0.7473074000462534
1758679032.97403,1,confirmed,-0.6534805320769529,-0.49607709537632777,0.15721027727911743,-0.3574422068943808,0.0,21,2,8.107818126678467,0.428768563709519,0.7931464051812253
1758679033.032871,1,confirmed,-0.6442301237132162,-0.517109348721558,0.15721027727911743,-0.3574422068943808,0.0,21,3,8.166675090789795,0.46394417561265905,0.8104192229630135
1758679033.092352,1,confirmed,-0.6311274081713539,-0.5365829900511364,0.1620691294263754,-0.35512740812482874,0.1,22,0,8.226523876190186,0.3239325981076396,0.6626162382728863
1758679033.1602361,1,confirmed,-0.6201254738780401,-0.5606905324546336,0.1620691294263754,-0.35512740812482874,0.0,22,1,8.29403805732727,0.35418753658373225,0.6898741939333992
1758679033.224273,1,confirmed,-0.6097470779695341,-0.5834317716562384,0.1620691294263754,-0.35512740812482874,0.0,22,2,8.35809588432312,0.3857675685973031,0.713254614275382
1758679033.2848582,1,confirmed,-0.5999280775618563,-0.6049472581495456,0.1620691294263754,-0.35512740812482874,0.0,22,3,8.418638944625854,0.4180443598723801,0.7335507719296015
1758679033.34673,1,confirmed,-0.5899005741409528,-0.6269196184160085,0.1620691294263754,-0.35512740812482874,0.0,22,4,8.480782985687256,0.4531393054667949,0.7541363666179725
1758679033.417918,1,confirmed,-0.5783632013275742,-0.6522004187651353,0.1620691294263754,-0.35512740812482874,0.0,22,5,8.551732063293457,0.49590092302534017,0.7805533162315883
1758679033.47663,1,confirmed,-0.530594243666737,-0.6472994428939426,0.20825951263182227,-0.32403333936760487,0.1,23,0,8.61084508895874,0.33192593851745,0.6191757403089861
1758679033.541095,1,confirmed,-0.5171687846197848,-0.668188266998788,0.20825951263182227,-0.32403333936760487,0.0,23,1,8.674884796142578,0.3591025732293684,0.6454645881534937
1758679033.602529,1,confirmed,-0.5043745633620077,-0.6880949410631545,0.20825951263182227,-0.32403333936760487,0.0,23,2,8.736408948898315,0.38738798042985556,0.6684442051661721
1758679033.663713,1,confirmed,-0.4916324280352339,-0.7079205740363181,0.20825951263182227,-0.32403333936760487,0.0,23,3,8.797498941421509,0.4176722031707889,0.6904820353906939
1758679033.725547,1,confirmed,-0.47875488914902636,-0.727956882944382,0.20825951263182227,-0.32403333936760487,0.0,23,4,8.859341144561768,0.45024137843743617,0.7122872212255827
1758679033.790856,1,confirmed,-0.39338526113707073,-0.6765906563067778,0.29260006389324655,-0.23879964150278837,0.1,24,0,8.924941778182983,0.3197862657732879,0.5963946551954553
1758679033.852233,1,confirmed,-0.3754263328266063,-0.6912474734832698,0.29260006389324655,-0.23879964150278837,0.0,24,1,8.986018180847168,0.34406949633845546,0.6211471012560909
1758679033.913244,1,confirmed,-0.35757448809856135,-0.7058168965534435,0.29260006389324655,-0.23879964150278837,0.0,24,2,9.047026872634888,0.3705249181110557,0.6446724226538688
1758679034.071955,1,confirmed,-0.3302129017047533,-0.7552934796373528,0.2690708678032235,-0.2530776368151323,0.1,25,0,9.20589280128479,0.30857422222499614,0.6741231296557996
1758679034.357274,1,confirmed,-0.2534418465873525,-0.8275013606448385,0.2690708678032235,-0.2530776368151323,0.0,25,1,9.491290807723999,0.46095759674927783,1.0515216870707094
1758679034.944303,1,confirmed,-0.0956555097646865,-0.8402115881954462,0.26882812809524853,-0.054492674143195474,0.1,26,0,10.078418970108032,0.3962632063613403,1.2527710646979269
1758679035.106117,1,confirmed,0.004589565332604968,-0.8388159468966386,0.37255371959773287,-0.035823474136812014,0.2,27,0,10.240048885345459,0.32954293332627455,1.10770374559827
1758679035.4023008,1,confirmed,0.16356638895140518,-0.7791467049275257,0.46528161909623694,0.09817921362618302,0.30000000000000004,28,0,10.536691904067993,0.34464157900106784,1.0445215145007691
1758679035.563895,1,confirmed,0.2387531778400866,-0.76328151811334,0.46528161909623694,0.09817921362618302,0.10000000000000003,28,1,10.697667121887207,0.47098314336671,1.140143216927024
1758679035.840394,1,confirmed,0.30508337057780616,-0.7607717640975814,0.3700159712726308,0.060518079378016204,0.20000000000000004,29,0,10.974725008010864,0.36946998350904187,0.9541070224890483
1758679035.9964612,1,confirmed,0.36283070235997195,-0.7513268809574243,0.3700159712726308,0.060518079378016204,2.7755575615628914e-17,29,1,11.130253076553345,0.4743433746747817,1.0512734231684706
1758679036.2749262,1,confirmed,0.4382828267864832,-0.7344086882726646,0.33019673690388657,0.06061338745683973,0.10000000000000003,30,0,11.409252882003784,0.36625453351684845,0.9528089124834089
1758679036.44138,1,confirmed,0.4815092073813909,-0.6805329945432925,0.3112767526363024,0.1312019916014847,0.20000000000000004,31,0,11.575407981872559,0.3163200070904568,0.8966712720784515
1758679036.731495,1,confirmed,0.5810395752516985,-0.6015080669418023,0.32775834959396005,0.20438950613800072,0.30000000000000004,32,0,11.86574387550354,0.3299517554334882,0.9723219373471231
1758679036.787348,1,confirmed,0.5993459044466326,-0.5900922736050725,0.32775834959396005,0.20438950613800072,0.10000000000000003,32,1,11.921122074127197,0.36546683343587766,0.9850718377319959
1758679036.8526561,1,confirmed,0.6207511775592818,-0.5767439845205585,0.32775834959396005,0.20438950613800072,0.0,32,2,11.986457824707031,0.4124763237667352,1.0022413395254461
1758679036.9461708,1,confirmed,0.6514013950215567,-0.5576305650824344,0.32775834959396005,0.20438950613800072,0.0,32,3,12.07995080947876,0.48736238852825936,1.0365556747942546
1758679037.114996,1,confirmed,0.6605941460383501,-0.48272849607479523,0.2587514615765612,0.2648042077942037,0.1,33,0,12.248951196670532,0.35342370952498886,0.8179381697310895
1758679037.406967,1,confirmed,0.7207866042855243,-0.3824281520759797,0.2345442340532967,0.3010394079065345,0.2,34,0,12.541376113891602,0.33656038311498593,0.9344111649041336
1758679038.0052228,1,confirmed,0.8228465049553287,-0.16947876967266726,0.16801847875229914,0.35816336610678573,0.30000000000000004,35,0,13.139678001403809,0.38714106687591054,1.2171413803815485
1758679038.175242,1,confirmed,0.8514128638601696,-0.10858413868475075,0.16801847875229914,0.35816336610678573,0.10000000000000003,35,1,13.309042930603027,0.5319716950213997,1.3086960037278168
1758679038.468426,1,confirmed,0.7805113156050907,-0.04262220852658501,-0.012153105309705314,0.2996177364003485,0.20000000000000004,36,0,13.60308575630188,0.38134301703947177,1.0125815132913
1758679038.633431,1,confirmed,0.7785059928445454,0.006816206673097604,-0.012153105309705314,0.2996177364003485,2.7755575615628914e-17,36,1,13.767276048660278,0.4967685382152831,1.1149593887110043
1758679038.918056,1,confirmed,0.7971758364629327,0.08541088252799864,0.019706025211316945,0.28999468959741354,0.10000000000000003,37,0,14.052656888961792,0.3714721349834123,0.9755434829411819
1758679039.0977201,1,confirmed,0.7774949957602215,0.18158013501868703,-0.017961774879843163,0.3614777396482648,0.20000000000000004,38,0,14.23174500465393,0.32133442543489915,0.9188935601955693
1758679039.39469,1,confirmed,0.7721608894392717,0.28892813981437304,-0.017961774879843163,0.3614777396482648,2.7755575615628914e-17,38,1,14.528882026672363,0.5410709489667876,1.244947509867978
1758679039.5643132,1,confirmed,0.7691141568466797,0.3502431277958111,-0.017961774879843163,0.3614777396482648,0.0,38,2,14.69821286201477,0.7186337898441654,1.3341927783759686
1758679039.85976,1,confirmed,0.7304495402733165,0.4402362227575953,-0.059107826104418705,0.3407499875948628,0.1,39,0,14.994525909423828,0.3948093687348024,0.9726881905529808
1758679040.026552,1,confirmed,0.6682670109630494,0.5322017057776746,-0.13692075574413648,0.392994965388501,0.2,40,0,15.161180019378662,0.3229208289783383,0.9225449974223275
1758679040.318837,1,confirmed,0.628247132592068,0.6470682256838749,-0.13692075574413648,0.392994965388501,0.0,40,1,15.453274965286255,0.5312591817927776,1.2387628024760993
1758679040.3820622,1,confirmed,0.5531090913700799,0.6359112769255614,-0.2505397452634257,0.3314624258759222,0.1,41,0,15.516159057617188,0.3451216161538399,0.9412731917557161
1758679040.450262,1,confirmed,0.5360223125690325,0.6585169722648199,-0.2505397452634257,0.3314624258759222,0.0,41,1,15.58410096168518,0.388637296377602,0.9608355753736537
1758679040.518552,1,confirmed,0.5189129545692172,0.6811525397347062,-0.2505397452634257,0.3314624258759222,0.0,41,2,15.652453899383545,0.4377401358543342,0.9800577485290477
1758679040.583254,1,confirmed,0.5027025234536879,0.7025988328823197,-0.2505397452634257,0.3314624258759222,0.0,41,3,15.717123031616211,0.48818119321556563,0.9969975005375815
1758679040.651839,1,confirmed,0.4855192753245708,0.725332156504552,-0.2505397452634257,0.3314624258759222,0.0,41,4,15.785852909088135,0.5449054114098314,1.0156944151493372
1758679040.718654,1,confirmed,0.4687794874379243,0.7474787851591083,-0.2505397452634257,0.3314624258759222,0.0,41,5,15.852713108062744,0.6027771117377215,1.0331258351565258
1758679040.8929532,1,lost,0.42511060022057884,0.8052524341150626,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.02687096595764,0.7636775118463218,1.1447230198164462
1758679040.952241,1,lost,0.41025665329770405,0.824904107647785,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.08607292175293,0.8219086854999055,1.1569404155386913
1758679041.0167072,1,lost,0.39410529844561826,0.8462722432896022,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.15110993385315,0.8869133206481737,1.1712208552891972
1758679041.0167072,2,new,0.3480100580746193,0.7127851738245182,0.0,0.0,0.9,1,0,0.0004520416259765625,0.7071067811865476,2.8284271247461903
1758679041.085378,1,lost,0.3769005463176744,0.8690340165600514,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.21927309036255,0.9578572416502457,1.1872167732726917
1758679041.085378,2,new,0.3480100580746193,0.7127851738245182,0.0,0.0,0.7,1,1,0.06860589981079102,0.733327928008906,2.8350882481636552
1758679041.1518211,1,lost,0.36025388269261355,0.8910574424324679,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.285759925842285,1.027993125632331,1.2019988612879684
1758679041.1518211,2,new,0.3480100580746193,0.7127851738245182,0.0,0.0,0.49999999999999994,1,2,0.13510608673095703,0.8040325714191305,2.8413100799935957
1758679041.220136,1,lost,0.3431383124264704,0.913701228689617,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.35411310195923,1.1014884289186073,1.217430305024789
1758679041.220136,2,new,0.3480100580746193,0.7127851738245182,0.0,0.0,0.29999999999999993,1,3,0.20346498489379883,0.9124430789575314,2.8478725841807586
1758679041.2894561,1,lost,0.3257708467074045,0.9366782709649085,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.423339128494263,1.1773826440112565,1.2331175413136102
1758679041.2894561,2,new,0.3480100580746193,0.7127851738245182,0.0,0.0,0.09999999999999992,1,4,0.2726740837097168,1.0482161983077625,2.8546139106420267
1758679041.36863,1,lost,0.3059346621897031,0.9629214118823171,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.502569913864136,1.265571287827595,1.2532863997365282
1758679041.36863,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,0.3519148826599121,1.2241863436605285,2.8633841006578544
1758679041.4745028,1,lost,0.2794093004369754,0.9980142900384401,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.60850477218628,1.3858865752413896,1.2885648279072315
1758679041.4745028,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,0.4578568935394287,1.4812592935219338,2.879000004142972
1758679041.7814689,1,lost,0.20250210036650654,1.099762007055872,-0.2505397452634257,0.3314624258759222,0.0,41,6,16.91531801223755,1.7530157659762222,1.553777539705789
1758679041.7814689,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,0.7646551132202148,2.2974050243692647,3.0070693957788563
1758679042.400148,1,lost,0.047498409623791954,1.3048308646907394,-0.2505397452634257,0.3314624258759222,0.0,41,6,17.534409046173096,2.6524417683130266,2.3401569914889744
1758679042.400148,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.3837850093841553,4.114520840996077,3.479163182857391
1758679042.400148,3,new,-0.018081576081500125,0.7897704473537096,0.0,0.0,0.9,1,0,0.0005588531494140625,0.7071067811865476,2.8284271247461903
1758679042.467644,1,lost,0.030587963613123544,1.3272032729146181,-0.2505397452634257,0.3314624258759222,0.0,41,6,17.601939916610718,2.772983513650058,2.3479311086933348
1758679042.467644,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.4513258934020996,4.327710910191463,3.4843969635082557
1758679042.467644,3,new,-0.018081576081500125,0.7897704473537096,0.0,0.0,0.7,1,1,0.06810188293457031,0.7324529032596842,2.83486256216332
1758679042.5377312,1,lost,0.013028335771209019,1.3504345444074493,-0.2505397452634257,0.3314624258759222,0.0,41,6,17.67185688018799,2.9020161994464937,2.3562848320542145
1758679042.5377312,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.5212159156799316,4.551379332881922,3.4900315067208774
1758679042.5377312,3,new,-0.018081576081500125,0.7897704473537096,0.0,0.0,0.49999999999999994,1,2,0.13797783851623535,0.8073874082006202,2.84178526017608
1758679042.608819,1,lost,-0.004781992857026813,1.3739974913824107,-0.2505397452634257,0.3314624258759222,0.0,41,6,17.742970943450928,3.0364674983491535,2.364847998196254
1758679042.608819,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.59230375289917,4.780336976339516,3.495818611242361
1758679042.608819,3,confirmed,-0.20242366234094128,0.7179970343720219,-0.36465790980385615,-0.14197920446965073,0.6,2,0,0.20905494689941406,0.38541199155485345,2.3176397344912036
1758679042.679722,1,lost,-0.02254602815445516,1.397499192586905,-0.2505397452634257,0.3314624258759222,0.0,41,6,17.813615798950195,3.1737673269873636,2.3733360506071146
1758679042.679722,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.6629509925842285,5.010555758317215,3.5015661806178984
1758679042.679722,3,confirmed,-0.22827902502773245,0.7079302739183149,-0.36465790980385615,-0.14197920446965073,0.39999999999999997,2,1,0.27970194816589355,0.46611687075764474,2.3263000437241548
1758679042.746868,1,lost,-0.03936872590324461,1.419755510440698,-0.2505397452634257,0.3314624258759222,0.0,41,6,17.88076090812683,3.3064307522210177,2.3809226159245496
1758679042.746868,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.7300951480865479,5.230097168326465,3.5067127357621755
1758679042.746868,3,confirmed,-0.2527642810172983,0.6983969631819477,-0.36465790980385615,-0.14197920446965073,0.19999999999999996,2,2,0.3468468189239502,0.5766294770668546,2.3340394999529526
1758679042.8170738,1,lost,-0.05695810094353608,1.4430261372802293,-0.2505397452634257,0.3314624258759222,0.0,41,6,17.95105218887329,3.447610562638267,2.3891888749930694
1758679042.8170738,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.8003969192504883,5.461063137557487,3.5123304497906074
1758679042.8170738,3,confirmed,-0.278365427574723,0.688429181532321,-0.36465790980385615,-0.14197920446965073,0.0,2,3,0.4171488285064697,0.7110049902902037,2.342471208939456
1758679042.883363,1,lost,-0.07356617683736902,1.4649985118394562,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.017353057861328,3.583015133471947,2.3965344834451288
1758679042.883363,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.8666911125183105,5.680348536649158,3.517331266525411
1758679042.883363,3,confirmed,-0.30253830375826496,0.6790174955712823,-0.36465790980385615,-0.14197920446965073,0.0,2,4,0.4834418296813965,0.847669215264336,2.3499628538896604
1758679042.9565492,1,lost,-0.09190221850358765,1.4892569736865235,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.090523958206177,3.734657269973208,2.405457802883227
1758679042.9565492,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,1.9398589134216309,5.923681520338204,3.5234172261580725
1758679042.9565492,3,confirmed,-0.3292262155746094,0.6686265829192604,-0.36465790980385615,-0.14197920446965073,0.0,2,5,0.5566108226776123,1.0050401778729487,2.359062340374122
1758679043.0309849,1,lost,-0.11055132255272503,1.5139296149955508,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.165035009384155,3.8909976220593845,2.4146537312661676
1758679043.0309849,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,2.0143730640411377,6.172379866806458,3.529701736698622
1758679043.0309849,3,lost,-0.3563697863287137,0.6580582599005541,-0.36465790980385615,-0.14197920446965073,0.0,2,6,0.6311249732971191,1.1695304684881835,2.3684384151244577
1758679043.103101,1,lost,-0.12861928103357076,1.5378334045615125,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.23703098297119,4.044320084570473,2.423253709194696
1758679043.103101,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,2.0863659381866455,6.4143953838148375,3.535590508990188
1758679043.103101,3,lost,-0.38266750594649557,0.6478192682036321,-0.36465790980385615,-0.14197920446965073,0.0,2,6,0.7031188011169434,1.3317772912051917,2.3772055913289205
1758679043.1855302,1,lost,-0.14927106444010493,1.565155577414353,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.31944990158081,4.22161266542428,2.43444348557602
1758679043.1855302,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,2.168792963027954,6.692201473978464,3.543269223838229
1758679043.1855302,3,lost,-0.4127259550074641,0.6361160401355412,-0.36465790980385615,-0.14197920446965073,0.0,2,6,0.7855486869812012,1.5197092325038657,2.3886110961776827
1758679043.253535,1,lost,-0.16630898137715164,1.5876966288307184,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.387701988220215,4.369399468800819,2.44203037608518
1758679043.253535,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,2.2370638847351074,6.922275717989117,3.548486165375084
1758679043.253535,3,lost,-0.437524460215261,0.6264607661190437,-0.36465790980385615,-0.14197920446965073,0.0,2,6,0.8538298606872559,1.6762939924772084,2.396343097730864
1758679043.253535,4,new,-0.40694469104976094,0.7060898553554917,0.0,0.0,0.5,1,0,0.0004971027374267578,0.7071067811865476,2.8284271247461903
1758679043.439797,1,lost,-0.2129749884309688,1.649435447506923,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.57367777824402,4.780570147560418,2.498211419788955
1758679043.439797,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,2.423008918762207,7.556180532336086,3.587380939641006
1758679043.439797,3,lost,-0.5054463325443184,0.6000154508246193,-0.36465790980385615,-0.14197920446965073,0.0,2,6,1.039759874343872,2.110665963442006,2.453570496701404
1758679043.439797,4,new,-0.40694469104976094,0.7060898553554917,0.0,0.0,0.3,1,1,0.1864011287689209,0.883150732938098,2.877072807601716
1758679043.501972,1,lost,-0.22855230598104181,1.6700441355949465,-0.2505397452634257,0.3314624258759222,0.0,41,6,18.63585376739502,4.919890125391664,2.5043933753019236
1758679043.501972,2,lost,0.3480100580746193,0.7127851738245182,0.0,0.0,0.0,1,5,2.485184907913208,7.769010328906228,3.591688723482563
